,id_street,number,original_n,source,author,date,cord,first_day,first_month,first_year,last_day,last_month,last_year
746,312,175.0,175,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6489669782613 -23.5309873460644),12.0,4.0,1928.0,7.0,6.0,1933.0
747,312,167.0,167,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6489669782613 -23.5309873460644),10.0,12.0,1908.0,7.0,6.0,1933.0
748,312,1737.0,1737,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6502213037727 -23.5293074710866),7.0,6.0,1934.0,,,
749,312,181.0,181,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6502213037727 -23.5293074710866),12.0,4.0,1928.0,7.0,6.0,1933.0
750,312,174.0,174 tinta,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6502213037727 -23.5293074710866),11.0,4.0,1928.0,7.0,6.0,1933.0
751,312,66.0,66,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6409107566572 -23.5416149386683),7.0,6.0,1934.0,,,
752,312,2.0,2,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6409107566572 -23.5416149386683),10.0,12.0,1908.0,7.0,6.0,1933.0
753,312,436.0,436,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6429915487153 -23.53890248721),7.0,6.0,1934.0,,,
754,312,74.0,74,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6429915487153 -23.53890248721),12.0,4.0,1928.0,7.0,6.0,1933.0
755,312,68.0,68,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6429915487153 -23.53890248721),10.0,12.0,1908.0,7.0,6.0,1933.0
756,312,1328.0,1328,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6479740599016 -23.5323319534695),7.0,6.0,1934.0,,,
757,312,168.0,168,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6479740599016 -23.5323319534695),12.0,4.0,1928.0,7.0,6.0,1933.0
758,312,156.0,156,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6479740599016 -23.5323319534695),10.0,12.0,1908.0,7.0,6.0,1933.0
759,312,132.0,132,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.6479740599016 -23.5323319534695),9.0,12.0,1908.0,7.0,6.0,1933.0
760,312,1740.0,1740,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.650236873592 -23.5292868091687),7.0,6.0,1934.0,,,
761,312,212.0,212,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.650236873592 -23.5292868091687),12.0,4.0,1928.0,7.0,6.0,1933.0
762,312,200.0,200 tinta,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018,(-46.650236873592 -23.5292868091687),11.0,4.0,1928.0,7.0,6.0,1933.0
763,323,29.0,29,"Livro de Emplacamento, n.21, p.190",Cintia,16/10/2018,(-46.6359015398416 -23.5410528212195),23.0,7.0,1936.0,,,
764,323,1.0,1,"Livro de Emplacamento, n.21, p.190",Cintia,16/10/2018,(-46.6359015398416 -23.5410528212195),22.0,7.0,1936.0,23.0,7.0,1935.0
765,323,67.0,67,"Livro de Emplacamento, n.21, p.190",Cintia,16/10/2018,(-46.6362493536991 -23.5409368049139),23.0,7.0,1936.0,,,
766,323,42.0,42,"Livro de Emplacamento, n.21, p.190",Cintia,16/10/2018,(-46.6360193180791 -23.5410135352747),23.0,7.0,1936.0,,,
767,323,2.0,2,"Livro de Emplacamento, n.21, p.190",Cintia,16/10/2018,(-46.6360193180791 -23.5410135352747),22.0,7.0,1936.0,23.0,7.0,1935.0
768,323,64.0,64,"Livro de Emplacamento, n.21, p.190",Cintia,16/10/2018,(-46.6362272702796 -23.5409441710286),23.0,7.0,1936.0,,,
769,324,23.0,23,"Livro de Emplacamento, n.21, p.134",Cintia,17/10/2018,(-46.6342451657389 -23.5414672145447),25.0,5.0,1936.0,,,
770,324,2.0,2 at,"Livro de Emplacamento, n.21, p.134",Cintia,17/10/2018,(-46.6342451657389 -23.5414672145447),24.0,5.0,1936.0,25.0,5.0,1935.0
771,324,141.0,141,"Livro de Emplacamento, n.21, p.134",Cintia,17/10/2018,(-46.6353261978108 -23.5411277350603),25.0,5.0,1936.0,,,
772,324,36.0,36,"Livro de Emplacamento, n.21, p.134",Cintia,17/10/2018,(-46.6353261978108 -23.5411277350603),24.0,5.0,1936.0,25.0,5.0,1935.0
773,324,74.0,74,"Livro de Emplacamento, n.21, p.134",Cintia,17/10/2018,(-46.6347092591991 -23.5413214739948),25.0,5.0,1936.0,,,
774,324,142.0,142,"Livro de Emplacamento, n.21, p.134",Cintia,17/10/2018,(-46.6353456508301 -23.541121626175),25.0,5.0,1936.0,,,
775,324,1.0,1,"Livro de Emplacamento, n.21, p.134",Cintia,17/10/2018,(-46.6353456508301 -23.541121626175),24.0,5.0,1936.0,25.0,5.0,1935.0
776,336,35.0,35,"Livro de Emplacamento, n.21, p.170",Cintia,17/10/2018,(-46.6293620579571 -23.5394202672823),18.0,6.0,1936.0,,,
777,336,1.0,1,"Livro de Emplacamento, n.21, p.170",Cintia,17/10/2018,(-46.6293620579571 -23.5394202672823),17.0,6.0,1936.0,18.0,6.0,1935.0
778,336,125.0,125,"Livro de Emplacamento, n.21, p.170",Cintia,17/10/2018,(-46.6302136254264 -23.5392155949858),18.0,6.0,1936.0,,,
779,336,19.0,19,"Livro de Emplacamento, n.21, p.170",Cintia,17/10/2018,(-46.6302136254264 -23.5392155949858),17.0,6.0,1936.0,18.0,6.0,1935.0
780,336,44.0,44,"Livro de Emplacamento, n.21, p.170",Cintia,17/10/2018,(-46.6294634124835 -23.5393959069534),18.0,6.0,1936.0,,,
781,336,2.0,2,"Livro de Emplacamento, n.21, p.170",Cintia,17/10/2018,(-46.6294634124835 -23.5393959069534),17.0,6.0,1936.0,18.0,6.0,1935.0
782,336,132.0,132,"Livro de Emplacamento, n.21, p.170",Cintia,17/10/2018,(-46.6302818266031 -23.5391992029887),18.0,6.0,1936.0,,,
783,336,20.0,20,"Livro de Emplacamento, n.21, p.170",Cintia,17/10/2018,(-46.6302818266031 -23.5391992029887),17.0,6.0,1936.0,18.0,6.0,1935.0
784,346,12.0,12,"Livro de Emplacamento, n.22, p.199",Cintia,17/10/2018,(-46.6279618877509 -23.536596570477),31.0,5.0,1937.0,,,
785,346,2.0,2,"Livro de Emplacamento, n.22, p.199",Cintia,17/10/2018,(-46.6279618877509 -23.536596570477),30.0,5.0,1937.0,31.0,5.0,1936.0
786,346,82.0,82,"Livro de Emplacamento, n.22, p.199",Cintia,17/10/2018,(-46.6286174411127 -23.5364041029431),31.0,5.0,1937.0,,,
787,346,22.0,22,"Livro de Emplacamento, n.22, p.199",Cintia,17/10/2018,(-46.6286174411127 -23.5364041029431),30.0,5.0,1937.0,31.0,5.0,1936.0
788,346,23.0,23,"Livro de Emplacamento, n.22, p.199",Cintia,17/10/2018,(-46.6280785109044 -23.5365625513167),31.0,5.0,1937.0,,,
789,346,1.0,1,"Livro de Emplacamento, n.22, p.199",Cintia,17/10/2018,(-46.6280785109044 -23.5365625513167),30.0,5.0,1937.0,31.0,5.0,1936.0
790,346,83.0,83,"Livro de Emplacamento, n.22, p.199",Cintia,17/10/2018,(-46.6286248993157 -23.5364019063426),31.0,5.0,1937.0,,,
791,346,7.0,7,"Livro de Emplacamento, n.22, p.199",Cintia,17/10/2018,(-46.6286248993157 -23.5364019063426),30.0,5.0,1937.0,31.0,5.0,1936.0
792,352,161.0,161,"Livro de Emplacamento, n.24, p.399",Cintia,17/10/2018,(-46.631468475318 -23.5354180870066),5.0,7.0,1938.0,,,
793,352,339.0,339,"Livro de Emplacamento, n.24, p.399",Cintia,17/10/2018,(-46.62973565207 -23.5355906539175),5.0,7.0,1938.0,,,
794,352,34.0,34,"Livro de Emplacamento, n.24, p.399",Cintia,17/10/2018,(-46.6327097870332 -23.5353141760513),5.0,7.0,1938.0,,,
795,352,342.0,342,"Livro de Emplacamento, n.24, p.399",Cintia,17/10/2018,(-46.6297045176826 -23.5355937545021),5.0,7.0,1938.0,,,
796,353,1.0,1,"Livro de Emplacamento, n.19, p.96",Cintia,17/10/2018,(-46.6273824107654 -23.5400839207386),29.0,3.0,1933.0,,,
797,353,3.0,3,"Livro de Emplacamento, n.19, p.96",Cintia,17/10/2018,(-46.6273824107654 -23.5400839207386),28.0,3.0,1933.0,29.0,3.0,1932.0
798,353,43.0,43,"Livro de Emplacamento, n.19, p.96",Cintia,17/10/2018,(-46.6275586710779 -23.5404071998904),29.0,3.0,1933.0,,,
799,353,7.0,7,"Livro de Emplacamento, n.19, p.96",Cintia,17/10/2018,(-46.6275586710779 -23.5404071998904),28.0,3.0,1933.0,29.0,3.0,1932.0
800,353,32.0,32,"Livro de Emplacamento, n.19, p.96",Cintia,17/10/2018,(-46.627519694596 -23.5403357131),29.0,3.0,1933.0,,,
801,353,8.0,8,"Livro de Emplacamento, n.19, p.96",Cintia,17/10/2018,(-46.627519694596 -23.5403357131),28.0,3.0,1933.0,29.0,3.0,1932.0
802,353,74.0,74,"Livro de Emplacamento, n.19, p.96",Cintia,17/10/2018,(-46.6276965049603 -23.5406707656876),29.0,3.0,1933.0,,,
803,353,20.0,20 T,"Livro de Emplacamento, n.19, p.96",Cintia,17/10/2018,(-46.6276965049603 -23.5406707656876),28.0,3.0,1933.0,29.0,3.0,1932.0
804,345,27.0,27,"Livro de Emplacamento, n.21, p.199; n.15, p.107",Cintia,17/10/2018,(-46.6282112746594 -23.5366154041491),27.0,7.0,1936.0,,,
805,345,1.0,1,"Livro de Emplacamento, n.21, p.199; n.15, p.107",Cintia,17/10/2018,(-46.6282112746594 -23.5366154041491),14.0,5.0,1929.0,27.0,7.0,1935.0
806,345,9.0,9,"Livro de Emplacamento, n.21, p.199; n.15, p.107",Cintia,17/10/2018,(-46.6282112746594 -23.5366154041491),13.0,5.0,1929.0,27.0,7.0,1935.0
807,345,83.0,83,"Livro de Emplacamento, n.21, p.199; n.15, p.107",Cintia,17/10/2018,(-46.6280152967786 -23.536152405182),27.0,7.0,1936.0,,,
808,345,27.0,27,"Livro de Emplacamento, n.21, p.199; n.15, p.107",Cintia,17/10/2018,(-46.6280152967786 -23.536152405182),14.0,5.0,1929.0,27.0,7.0,1935.0
809,345,37.0,37,"Livro de Emplacamento, n.21, p.199; n.15, p.107",Cintia,17/10/2018,(-46.6280152967786 -23.536152405182),13.0,5.0,1929.0,27.0,7.0,1935.0
810,345,163.0,163,"Livro de Emplacamento, n.21, p.199; n.15, p.107",Cintia,17/10/2018,(-46.6277372501444 -23.5354886238072),27.0,7.0,1936.0,,,
811,345,59.0,59,"Livro de Emplacamento, n.21, p.199; n.15, p.107",Cintia,17/10/2018,(-46.6277372501444 -23.5354886238072),14.0,5.0,1929.0,27.0,7.0,1935.0
812,345,69.0,69,"Livro de Emplacamento, n.21, p.199; n.15, p.107",Cintia,17/10/2018,(-46.6277372501444 -23.5354886238072),13.0,5.0,1929.0,27.0,7.0,1935.0
813,345,20.0,20,"Livro de Emplacamento, n.21, p.200; n.15, p.107",Cintia,17/10/2018,(-46.6282350300809 -23.5366723604046),27.0,7.0,1936.0,,,
814,345,2.0,2 sob,"Livro de Emplacamento, n.21, p.200; n.15, p.107",Cintia,17/10/2018,(-46.6282350300809 -23.5366723604046),14.0,5.0,1929.0,27.0,7.0,1935.0
815,345,60.0,60,"Livro de Emplacamento, n.21, p.200; n.15, p.107",Cintia,17/10/2018,(-46.6280978994336 -23.5363470569834),27.0,7.0,1936.0,,,
816,345,16.0,16,"Livro de Emplacamento, n.21, p.200; n.15, p.107",Cintia,17/10/2018,(-46.6280978994336 -23.5363470569834),14.0,5.0,1929.0,27.0,7.0,1935.0
817,345,132.0,132,"Livro de Emplacamento, n.21, p.200; n.15, p.107",Cintia,17/10/2018,(-46.6278415086029 -23.5357391452742),27.0,7.0,1936.0,,,
818,345,34.0,34,"Livro de Emplacamento, n.21, p.200; n.15, p.107",Cintia,17/10/2018,(-46.6278415086029 -23.5357391452742),14.0,5.0,1929.0,27.0,7.0,1935.0
819,339,22.0,22,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6302418403865 -23.5417926461901),20.0,12.0,1939.0,,,
820,339,2.0,2,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6302418403865 -23.5417926461901),8.0,6.0,1928.0,20.0,12.0,1938.0
821,339,126.0,126,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.631245298185 -23.541806642082),20.0,12.0,1939.0,,,
822,339,16.0,16,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.631245298185 -23.541806642082),8.0,6.0,1928.0,20.0,12.0,1938.0
823,339,14.0,14,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.631245298185 -23.541806642082),7.0,6.0,1928.0,20.0,12.0,1938.0
824,339,198.0,198,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6319443625077 -23.5419171790504),20.0,12.0,1939.0,,,
825,339,24.0,24,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6319443625077 -23.5419171790504),19.0,12.0,1939.0,20.0,12.0,1938.0
826,339,23.0,23,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6302541990073 -23.5417897612153),20.0,12.0,1939.0,,,
827,339,1.0,1,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6302541990073 -23.5417897612153),8.0,6.0,1928.0,20.0,12.0,1938.0
828,339,67.0,67,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6306774134075 -23.5417334200988),20.0,12.0,1939.0,,,
829,339,13.1,13 E/S,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6306774134075 -23.5417334200988),8.0,6.0,1928.0,20.0,12.0,1938.0
830,339,11.1,11 E/S,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6306774134075 -23.5417334200988),7.0,6.0,1928.0,20.0,12.0,1938.0
831,339,133.0,133,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6313070494817 -23.5418161449148),20.0,12.0,1939.0,,,
832,339,31.0,31,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6313070494817 -23.5418161449148),8.0,6.0,1928.0,20.0,12.0,1938.0
833,339,33.0,33 e/t,"Livro de Emplacamento, n.26, p.367; n.14, p.47",Cintia,17/10/2018,(-46.6313070494817 -23.5418161449148),7.0,6.0,1928.0,20.0,12.0,1938.0
834,341,101.0,101,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6276863834442 -23.5362378238555),10.0,8.0,1933.0,,,
835,341,225.0,225,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6281197281129 -23.5372692074795),10.0,8.0,1933.0,,,
836,341,27.0,27,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6281197281129 -23.5372692074795),27.0,4.0,1928.0,10.0,8.0,1932.0
837,341,21.0,21,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6281197281129 -23.5372692074795),2.0,8.0,1907.0,10.0,8.0,1932.0
838,341,399.0,399,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6287249722432 -23.5387399251425),10.0,8.0,1933.0,,,
839,341,59.0,59,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6287249722432 -23.5387399251425),27.0,4.0,1928.0,10.0,8.0,1932.0
840,341,49.0,49,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6287249722432 -23.5387399251425),23.0,11.0,1908.0,10.0,8.0,1932.0
841,341,19.0,19,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6287249722432 -23.5387399251425),22.0,11.0,1908.0,10.0,8.0,1932.0
842,341,98.0,98,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.627677928506 -23.5362177182666),10.0,8.0,1933.0,,,
843,341,2.0,2,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.627677928506 -23.5362177182666),27.0,4.0,1928.0,10.0,8.0,1932.0
844,341,138.0,138,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6278110937824 -23.5365343812921),10.0,8.0,1933.0,,,
845,341,14.0,14,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6278110937824 -23.5365343812921),27.0,4.0,1928.0,10.0,8.0,1932.0
846,341,12.0,12,"Livro de Emplacamento, n.19, p.80; n.13, p.95; n.2, p.77; n.2, p.71",Cintia,17/10/2018,(-46.6278110937824 -23.5365343812921),26.0,4.0,1928.0,10.0,8.0,1932.0
847,363,37.0,37,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.62759006849 -23.5416188665745),15.0,4.0,1936.0,,,
848,363,7.0,7,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.62759006849 -23.5416188665745),19.0,1.0,1909.0,15.0,4.0,1935.0
849,363,1.0,1,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.62759006849 -23.5416188665745),18.0,1.0,1909.0,15.0,4.0,1935.0
850,363,105.0,105,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.6275802508551 -23.5422177442672),15.0,4.0,1936.0,,,
851,363,25.0,25,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.6275802508551 -23.5422177442672),14.0,10.0,1926.0,15.0,4.0,1935.0
852,363,23.0,23,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.6275802508551 -23.5422177442672),19.0,1.0,1909.0,15.0,4.0,1935.0
853,363,5.0,5 tinta,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.6275802508551 -23.5422177442672),18.0,1.0,1909.0,15.0,4.0,1935.0
854,363,149.0,149,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.6275768313132 -23.5426176445411),15.0,4.0,1936.0,,,
855,363,39.0,39,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.6275768313132 -23.5426176445411),19.0,1.0,1909.0,15.0,4.0,1935.0
856,363,29.0,29,"Livro de Empĺacamento, n.21, p.33; n.3, p.100; n.2, p.89]",Cintia,17/10/2018,(-46.6275768313132 -23.5426176445411),18.0,1.0,1909.0,15.0,4.0,1935.0
857,364,76.0,76,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6227310398488 -23.5397752796561),2.0,3.0,1936.0,,,
858,364,2.0,2,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6227310398488 -23.5397752796561),7.0,8.0,1908.0,2.0,3.0,1935.0
859,364,322.0,322,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6249764613427 -23.5405758676732),2.0,3.0,1936.0,,,
860,364,54.0,54,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6249764613427 -23.5405758676732),7.0,8.0,1908.0,2.0,3.0,1935.0
861,364,40.0,40,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6249764613427 -23.5405758676732),6.0,8.0,1908.0,2.0,3.0,1935.0
862,364,624.0,624,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6278187017294 -23.5413312862841),2.0,3.0,1936.0,,,
863,364,116.0,116,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6278187017294 -23.5413312862841),7.0,8.0,1908.0,2.0,3.0,1935.0
864,364,84.0,84,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6278187017294 -23.5413312862841),6.0,8.0,1908.0,2.0,3.0,1935.0
865,364,61.0,61,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6225961310827 -23.5397257793949),2.0,3.0,1936.0,,,
866,364,3.0,3,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6225961310827 -23.5397257793949),7.0,8.0,1908.0,2.0,3.0,1935.0
867,364,105.0,105,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6229917419239 -23.5398709355662),2.0,3.0,1936.0,,,
868,364,21.0,21,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6229917419239 -23.5398709355662),7.0,8.0,1908.0,2.0,3.0,1935.0
869,364,287.0,287,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6246635167689 -23.540484337451),2.0,3.0,1936.0,,,
870,364,39.0,39,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6246635167689 -23.540484337451),1.0,3.0,1936.0,2.0,3.0,1935.0
871,364,191.0,191,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6237820520605 -23.5401609134474),2.0,3.0,1936.0,,,
872,364,37.0,37,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6237820520605 -23.5401609134474),4.0,5.0,1909.0,2.0,3.0,1935.0
873,364,35.0,35,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6237820520605 -23.5401609134474),7.0,8.0,1908.0,2.0,3.0,1935.0
874,364,17.0,17,"Livro de Emplacamento, n.20, p.392, n.1, p.46; n.1, p.15; n.1, p.8",Cintia,17/10/2018,(-46.6237820520605 -23.5401609134474),6.0,8.0,1908.0,2.0,3.0,1935.0
875,365,41.0,41,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6243427872115 -23.5425725837342),27.0,4.0,1936.0,,,
876,365,1.0,1,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6243427872115 -23.5425725837342),18.0,1.0,1909.0,27.0,4.0,1935.0
877,365,97.0,97,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6248748055255 -23.5427018383333),27.0,4.0,1936.0,,,
878,365,13.0,13,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6248748055255 -23.5427018383333),8.0,9.0,1930.0,27.0,4.0,1935.0
879,365,15.0,15,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6248748055255 -23.5427018383333),28.0,9.0,1911.0,27.0,4.0,1935.0
880,365,11.0,11,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6248748055255 -23.5427018383333),18.0,1.0,1909.0,27.0,4.0,1935.0
881,365,255.0,255,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6263718284251 -23.5430555447471),27.0,4.0,1936.0,,,
882,365,21.0,21,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6263718284251 -23.5430555447471),8.0,9.0,1930.0,27.0,4.0,1935.0
883,365,29.0,29,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6263718284251 -23.5430555447471),18.0,1.0,1909.0,27.0,4.0,1935.0
884,365,42.0,42,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6243494137741 -23.5425741936669),27.0,4.0,1936.0,,,
885,365,2.0,2,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6243494137741 -23.5425741936669),28.0,9.0,1911.0,27.0,4.0,1935.0
886,365,145.0,145,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6253401053932 -23.5428126987719),27.0,4.0,1936.0,,,
887,365,30.0,30,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6253401053932 -23.5428126987719),8.0,9.0,1930.0,27.0,4.0,1935.0
888,365,28.0,28,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6253401053932 -23.5428126987719),18.0,1.0,1909.0,27.0,4.0,1935.0
889,365,254.0,254,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6263613974018 -23.5430530895029),27.0,4.0,1936.0,,,
890,365,46.0,46,"Livro de Emplacamento, n.21, p.83; n.17, p.86; n.1, p.42; n.1, p.19",Cintia,17/10/2018,(-46.6263613974018 -23.5430530895029),28.0,9.0,1911.0,27.0,4.0,1935.0
891,368,149.0,149,"Livro de Emplacamento, n.20, p.376; n.14, p.63; n.8, p.191; n.8, p.97",Cintia,17/10/2018,(-46.6204352046778 -23.5420561234536),20.0,2.0,1936.0,,,
